id,date,jersey,total_jumps,jumps_avg,jumps_per_minute,high_intensity_jumps,med_intesnity_jumps,low_intensity_jumps
81185b36-22e8-4473-be12-c6d89c7cd482,10/29/16,34,153,153,0.72712,34,44,75
81185b36-22e8-4473-be12-c6d89c7cd482,10/31/16,34,177,177,1.47942,24,80,73
81185b36-22e8-4473-be12-c6d89c7cd482,11/1/16,34,110,110,0.90714,33,29,48
81185b36-22e8-4473-be12-c6d89c7cd482,11/2/16,34,114,114,0.74251,42,34,38
81185b36-22e8-4473-be12-c6d89c7cd482,11/3/16,34,0,0,0,0,0,0
81185b36-22e8-4473-be12-c6d89c7cd482,11/4/16,34,80,80,0.54428,23,21,36
81185b36-22e8-4473-be12-c6d89c7cd482,11/7/16,34,150,150,1.34537,41,39,70
81185b36-22e8-4473-be12-c6d89c7cd482,11/8/16,34,119,119,0.70795,5,29,85
81185b36-22e8-4473-be12-c6d89c7cd482,11/9/16,34,146,146,0.99649,42,36,68
81185b36-22e8-4473-be12-c6d89c7cd482,11/10/16,34,183,183,1.44521,37,56,90
81185b36-22e8-4473-be12-c6d89c7cd482,11/11/16,34,139,139,0.89193,34,53,52
81185b36-22e8-4473-be12-c6d89c7cd482,11/12/16,34,130,130,1.30331,34,65,31
81185b36-22e8-4473-be12-c6d89c7cd482,11/13/16,34,98,98,0.69156,43,25,30
81185b36-22e8-4473-be12-c6d89c7cd482,11/14/16,34,196,196,1.17073,28,60,108
81185b36-22e8-4473-be12-c6d89c7cd482,11/15/16,34,183,183,2.40792,34,91,58
81185b36-22e8-4473-be12-c6d89c7cd482,11/16/16,34,224,112,0.98679,31,77,116
81185b36-22e8-4473-be12-c6d89c7cd482,11/19/16,34,221,221,1.53614,29,105,87
81185b36-22e8-4473-be12-c6d89c7cd482,11/20/16,34,220,220,1.52004,44,66,110
81185b36-22e8-4473-be12-c6d89c7cd482,11/21/16,34,281,140.5,1.35836,46,105,130
81185b36-22e8-4473-be12-c6d89c7cd482,11/22/16,34,127,127,0.8583,34,40,53
81185b36-22e8-4473-be12-c6d89c7cd482,11/24/16,34,124,124,1.0138,34,50,40
81185b36-22e8-4473-be12-c6d89c7cd482,11/25/16,34,191,191,1.10426,33,62,96
81185b36-22e8-4473-be12-c6d89c7cd482,11/27/16,34,160,160,1.04336,30,57,73
81185b36-22e8-4473-be12-c6d89c7cd482,11/28/16,34,36,36,0.81818,0,13,23
81185b36-22e8-4473-be12-c6d89c7cd482,11/30/16,34,100,100,1.36822,23,38,39
81185b36-22e8-4473-be12-c6d89c7cd482,12/1/16,34,148,148,1.19474,37,57,54
81185b36-22e8-4473-be12-c6d89c7cd482,12/2/16,34,265,265,2.38589,26,110,129
81185b36-22e8-4473-be12-c6d89c7cd482,12/3/16,34,210,210,1.20001,46,89,75
81185b36-22e8-4473-be12-c6d89c7cd482,12/6/16,34,152,152,1.19382,25,79,48
81185b36-22e8-4473-be12-c6d89c7cd482,12/7/16,34,212,212,1.98853,22,102,88
81185b36-22e8-4473-be12-c6d89c7cd482,12/9/16,34,220,220,1.47493,45,40,135
81185b36-22e8-4473-be12-c6d89c7cd482,12/10/16,34,170,170,1.40533,33,67,70
81185b36-22e8-4473-be12-c6d89c7cd482,12/11/16,34,120,120,0.69842,26,41,53
81185b36-22e8-4473-be12-c6d89c7cd482,12/13/16,34,216,216,1.70068,43,57,116
81185b36-22e8-4473-be12-c6d89c7cd482,12/14/16,34,292,292,1.72782,40,112,140
81185b36-22e8-4473-be12-c6d89c7cd482,12/15/16,34,99,99,0.84942,4,53,42
81185b36-22e8-4473-be12-c6d89c7cd482,12/16/16,34,144,144,1.47351,26,59,59
81185b36-22e8-4473-be12-c6d89c7cd482,12/17/16,34,430,215,1.80673,71,120,239
81185b36-22e8-4473-be12-c6d89c7cd482,12/19/16,34,200,200,1.68616,39,80,81
81185b36-22e8-4473-be12-c6d89c7cd482,12/20/16,34,248,248,1.49398,34,103,111
81185b36-22e8-4473-be12-c6d89c7cd482,12/21/16,34,123,123,1.07755,28,46,49
81185b36-22e8-4473-be12-c6d89c7cd482,12/22/16,34,242,242,1.35955,44,68,130
81185b36-22e8-4473-be12-c6d89c7cd482,12/25/16,34,197,197,1.29089,80,56,61
81185b36-22e8-4473-be12-c6d89c7cd482,12/26/16,34,443,221.5,2.82446,62,115,266
81185b36-22e8-4473-be12-c6d89c7cd482,12/27/16,34,246,246,1.35912,46,67,133
81185b36-22e8-4473-be12-c6d89c7cd482,12/28/16,34,181,181,1.44871,35,92,54
81185b36-22e8-4473-be12-c6d89c7cd482,12/29/16,34,199,199,1.65318,23,61,115
81185b36-22e8-4473-be12-c6d89c7cd482,12/30/16,34,378,189,1.64585,72,92,214
81185b36-22e8-4473-be12-c6d89c7cd482,1/1/17,34,119,119,1.24985,40,37,42
81185b36-22e8-4473-be12-c6d89c7cd482,1/2/17,34,143,143,0.84849,40,38,65
81185b36-22e8-4473-be12-c6d89c7cd482,1/3/17,34,234,234,1.5321,27,63,144
81185b36-22e8-4473-be12-c6d89c7cd482,1/4/17,34,157,157,1.10624,37,48,72
81185b36-22e8-4473-be12-c6d89c7cd482,1/5/17,34,209,209,1.29013,33,69,107
81185b36-22e8-4473-be12-c6d89c7cd482,1/7/17,34,387,193.5,2.33056,50,225,112
81185b36-22e8-4473-be12-c6d89c7cd482,1/8/17,34,262,262,1.58788,25,85,152
81185b36-22e8-4473-be12-c6d89c7cd482,1/10/17,34,169,169,1.58502,42,69,58
81185b36-22e8-4473-be12-c6d89c7cd482,1/11/17,34,229,229,1.72295,26,124,79
81185b36-22e8-4473-be12-c6d89c7cd482,1/12/17,34,413,206.5,1.78995,64,126,223
81185b36-22e8-4473-be12-c6d89c7cd482,1/13/17,34,202,202,4.28841,26,101,75
81185b36-22e8-4473-be12-c6d89c7cd482,1/14/17,34,187,187,1.49755,35,47,105
81185b36-22e8-4473-be12-c6d89c7cd482,1/15/17,34,277,138.5,1.2115,50,86,141
81185b36-22e8-4473-be12-c6d89c7cd482,1/17/17,34,100,100,0.77696,29,29,42
81185b36-22e8-4473-be12-c6d89c7cd482,1/18/17,34,167,167,1.1443,60,40,67
81185b36-22e8-4473-be12-c6d89c7cd482,1/20/17,34,232,232,1.39684,30,79,123
81185b36-22e8-4473-be12-c6d89c7cd482,1/21/17,34,152,152,1.09097,23,66,63
81185b36-22e8-4473-be12-c6d89c7cd482,1/22/17,34,244,244,1.41041,28,113,103
81185b36-22e8-4473-be12-c6d89c7cd482,1/24/17,34,148,148,1.06303,30,45,73
81185b36-22e8-4473-be12-c6d89c7cd482,1/25/17,34,260,260,1.73659,46,82,132
81185b36-22e8-4473-be12-c6d89c7cd482,1/26/17,34,148,148,0.83616,35,57,56
81185b36-22e8-4473-be12-c6d89c7cd482,1/28/17,34,219,219,1.65086,38,59,122
81185b36-22e8-4473-be12-c6d89c7cd482,1/29/17,34,295,295,1.72515,37,98,160
81185b36-22e8-4473-be12-c6d89c7cd482,1/31/17,34,281,281,2.17219,27,107,147
81185b36-22e8-4473-be12-c6d89c7cd482,2/1/17,34,609,304.5,2.64363,75,308,226
81185b36-22e8-4473-be12-c6d89c7cd482,2/3/17,34,132,132,1.25633,42,62,28
81185b36-22e8-4473-be12-c6d89c7cd482,2/4/17,34,245,245,1.86543,38,86,121
81185b36-22e8-4473-be12-c6d89c7cd482,2/5/17,34,233,233,1.70809,26,100,107
81185b36-22e8-4473-be12-c6d89c7cd482,2/6/17,34,220,220,1.55461,39,128,53
81185b36-22e8-4473-be12-c6d89c7cd482,2/7/17,34,133,133,0.75141,30,42,61
81185b36-22e8-4473-be12-c6d89c7cd482,2/8/17,34,143,143,2.46933,25,99,19
81185b36-22e8-4473-be12-c6d89c7cd482,2/10/17,34,185,185,1.3198,26,99,60
81185b36-22e8-4473-be12-c6d89c7cd482,2/11/17,34,248,248,1.72839,18,139,91
81185b36-22e8-4473-be12-c6d89c7cd482,2/12/17,34,192,192,1.23077,30,73,89
81185b36-22e8-4473-be12-c6d89c7cd482,2/14/17,34,217,217,1.33481,23,108,86
81185b36-22e8-4473-be12-c6d89c7cd482,2/15/17,34,185,185,1.03933,36,79,70
81185b36-22e8-4473-be12-c6d89c7cd482,2/16/17,34,18,18,1.04779,0,7,11
81185b36-22e8-4473-be12-c6d89c7cd482,2/17/17,34,164,164,1.136,29,67,68
81185b36-22e8-4473-be12-c6d89c7cd482,2/18/17,34,298,298,1.75123,32,117,149
81185b36-22e8-4473-be12-c6d89c7cd482,2/19/17,34,25,25,0.34,4,6,15
81185b36-22e8-4473-be12-c6d89c7cd482,2/20/17,34,177,177,1.37923,19,66,92
81185b36-22e8-4473-be12-c6d89c7cd482,2/21/17,34,427,213.5,1.89778,30,195,202
81185b36-22e8-4473-be12-c6d89c7cd482,2/23/17,34,283,283,1.95241,36,155,92
81185b36-22e8-4473-be12-c6d89c7cd482,2/24/17,34,131,131,1.18557,39,45,47
81185b36-22e8-4473-be12-c6d89c7cd482,2/25/17,34,472,236,2.08466,66,198,208
81185b36-22e8-4473-be12-c6d89c7cd482,2/27/17,34,191,191,1.28915,36,75,80
81185b36-22e8-4473-be12-c6d89c7cd482,2/28/17,34,174,174,1.19384,17,76,81
81185b36-22e8-4473-be12-c6d89c7cd482,3/1/17,34,212,212,1.23256,34,86,92
81185b36-22e8-4473-be12-c6d89c7cd482,3/3/17,34,285,285,2.11631,22,137,126
81185b36-22e8-4473-be12-c6d89c7cd482,3/4/17,34,246,246,2.08029,16,124,106
81185b36-22e8-4473-be12-c6d89c7cd482,3/5/17,34,236,236,1.38322,35,110,91
81185b36-22e8-4473-be12-c6d89c7cd482,3/7/17,34,131,131,0.87333,20,57,54
81185b36-22e8-4473-be12-c6d89c7cd482,3/8/17,34,291,291,2.39509,38,171,82
81185b36-22e8-4473-be12-c6d89c7cd482,3/9/17,34,107,107,0.91819,29,42,36
81185b36-22e8-4473-be12-c6d89c7cd482,3/10/17,34,132,132,1.056,39,36,57
81185b36-22e8-4473-be12-c6d89c7cd482,3/11/17,34,100,100,0.92593,22,30,48
81185b36-22e8-4473-be12-c6d89c7cd482,3/13/17,34,221,221,1.68703,14,126,81
81185b36-22e8-4473-be12-c6d89c7cd482,3/14/17,34,281,281,2.26615,36,177,68
81185b36-22e8-4473-be12-c6d89c7cd482,3/15/17,34,102,102,0.98552,6,48,48
81185b36-22e8-4473-be12-c6d89c7cd482,3/16/17,34,115,115,0.89844,32,45,38
81185b36-22e8-4473-be12-c6d89c7cd482,3/17/17,34,251,251,2.7432,8,172,71
81185b36-22e8-4473-be12-c6d89c7cd482,3/18/17,34,175,175,1.09718,32,60,83
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/14/16,35,141,141,1.11623,51,48,42
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/15/16,35,71,71,0.72887,14,15,42
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/17/16,35,361,361,2.60024,47,280,34
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/18/16,35,143,143,1.14827,18,36,89
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/21/16,35,105,105,0.96915,34,17,54
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/25/16,35,123,123,1.56935,43,30,50
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/26/16,35,118,118,0.89037,43,25,50
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/27/16,35,124,124,0.5002,19,34,71
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/28/16,35,126,126,0.6501,22,38,66
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/29/16,35,145,145,1.01233,31,97,17
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/30/16,35,129,129,1.18967,56,34,39
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/2/16,35,14,14,0.09093,0,3,11
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/7/16,35,205,205,1.46531,21,96,88
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/8/16,35,134,134,1.19235,27,48,59
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/9/16,35,100,100,0.78166,3,67,30
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/12/16,35,0,0,0,0,0,0
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/15/16,35,130,130,0.70081,35,28,67
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/16/16,35,123,123,1.04562,29,66,28
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/19/16,35,180,180,1.23528,32,113,35
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/20/16,35,164,164,1.3607,30,82,52
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/24/16,35,133,133,1.79973,21,99,13
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/25/16,35,147,147,1.97641,61,64,22
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/26/16,35,217,217,1.4916,73,69,75
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/29/16,35,118,118,1.03695,28,27,63
6f8b7570-63e2-499a-85ac-e3cf1bd56022,3/2/16,35,211,211,1.14044,34,143,34
6f8b7570-63e2-499a-85ac-e3cf1bd56022,3/3/16,35,149,149,2.20005,20,108,21
6f8b7570-63e2-499a-85ac-e3cf1bd56022,3/5/16,35,105,105,1.1724,41,20,44
6f8b7570-63e2-499a-85ac-e3cf1bd56022,3/8/16,35,150,150,0.76687,36,74,40
6f8b7570-63e2-499a-85ac-e3cf1bd56022,3/9/16,35,201,201,1.89909,23,148,30
6f8b7570-63e2-499a-85ac-e3cf1bd56022,5/24/16,35,175,175,2.9251,88,67,20
6f8b7570-63e2-499a-85ac-e3cf1bd56022,5/25/16,35,186,186,2.53004,78,86,22
6f8b7570-63e2-499a-85ac-e3cf1bd56022,5/26/16,35,166,166,2.34686,68,61,37
6f8b7570-63e2-499a-85ac-e3cf1bd56022,6/21/16,35,180,180,1.20604,37,54,89
6f8b7570-63e2-499a-85ac-e3cf1bd56022,6/23/16,35,91,91,0.80283,28,17,46
6f8b7570-63e2-499a-85ac-e3cf1bd56022,6/24/16,35,120,120,0.54893,38,44,38
6f8b7570-63e2-499a-85ac-e3cf1bd56022,6/27/16,35,121,121,1.02948,25,24,72
6f8b7570-63e2-499a-85ac-e3cf1bd56022,6/29/16,35,94,94,0.95694,18,16,60
6f8b7570-63e2-499a-85ac-e3cf1bd56022,6/30/16,35,76,76,0.87871,17,15,44
6f8b7570-63e2-499a-85ac-e3cf1bd56022,7/5/16,35,124,124,1.01681,36,36,52
6f8b7570-63e2-499a-85ac-e3cf1bd56022,7/6/16,35,93,93,1.15529,31,45,17
6f8b7570-63e2-499a-85ac-e3cf1bd56022,7/11/16,35,81,81,0.77349,28,27,26
6f8b7570-63e2-499a-85ac-e3cf1bd56022,8/11/16,35,93,93,3.1243,0,87,6
6f8b7570-63e2-499a-85ac-e3cf1bd56022,8/12/16,35,0,0,0,0,0,0
6f8b7570-63e2-499a-85ac-e3cf1bd56022,8/15/16,35,54,54,1.18033,3,51,0
6f8b7570-63e2-499a-85ac-e3cf1bd56022,8/16/16,35,23,23,0.12673,11,8,4
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/12/16,35,0,0,0,0,0,0
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/15/16,35,112,112,1.10773,26,31,55
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/16/16,35,54,54,0.43601,12,31,11
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/17/16,35,94,94,0.85821,22,19,53
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/19/16,35,50,50,0.15005,21,15,14
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/20/16,35,165,165,1.4001,44,94,27
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/22/16,35,145,145,1.23807,32,62,51
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/24/16,35,78,78,0.80893,24,25,29
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/26/16,35,100,100,0.85213,36,30,34
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/28/16,35,82,82,0.90035,20,31,31
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/30/16,35,209,209,1.25048,75,71,63
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/1/16,35,157,157,0.99633,52,32,73
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/3/16,35,170,170,1.28254,47,48,75
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/4/16,35,120,120,0.7642,37,30,53
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/6/16,35,109,109,0.72754,31,22,56
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/7/16,35,110,110,1.06457,25,29,56
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/10/16,35,191,191,1.19316,34,34,123
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/11/16,35,2,1,0.06987,0,2,0
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/12/16,35,168,168,1.22971,32,108,28
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/14/16,35,195,195,1.02155,64,26,105
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/15/16,35,115,115,0.85684,30,37,48
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/17/16,35,86,86,0.71385,14,29,43
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/18/16,35,114,114,0.93246,39,32,43
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/20/16,35,127,127,0.96766,31,33,63
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/22/16,35,123,123,1.03717,22,44,57
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/27/16,35,205,205,1.4684,60,86,59
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/28/16,35,0,0,0,0,0,0
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/29/16,35,0,0,0,0,0,0
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/31/16,35,101,101,0.84419,38,30,33
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/1/16,35,68,68,0.56078,20,24,24
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/3/16,35,144,144,1.08852,31,76,37
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/4/16,35,103,103,0.70076,21,55,27
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/7/16,35,96,96,0.86104,25,35,36
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/8/16,35,88,88,0.52353,12,12,64
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/9/16,35,0,0,0,0,0,0
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/10/16,35,67,67,0.76232,29,21,17
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/11/16,35,69,69,0.44276,15,30,24
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/13/16,35,66,66,0.61062,34,17,15
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/14/16,35,89,89,0.53161,17,62,10
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/15/16,35,154,154,2.02634,34,98,22
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/16/16,35,3,1.5,0.01415,1,1,1
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/19/16,35,106,106,0.73679,17,56,33
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/20/16,35,174,174,1.20221,42,93,39
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/21/16,35,142,71,0.68643,34,81,27
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/22/16,35,67,67,0.4528,21,36,10
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/21/17,35,0,0,0,0,0,0
6f8b7570-63e2-499a-85ac-e3cf1bd56022,4/17/17,35,203,203,3.38145,112,70,21
6f8b7570-63e2-499a-85ac-e3cf1bd56022,4/18/17,35,140,140,1.95394,46,70,24
6f8b7570-63e2-499a-85ac-e3cf1bd56022,4/24/17,35,221,221,1.49729,65,135,21
6f8b7570-63e2-499a-85ac-e3cf1bd56022,4/25/17,35,148,148,1.98303,7,134,7
6f8b7570-63e2-499a-85ac-e3cf1bd56022,4/27/17,35,120,120,1.26493,70,30,20
6f8b7570-63e2-499a-85ac-e3cf1bd56022,5/1/17,35,149,149,0.31074,51,77,21
6f8b7570-63e2-499a-85ac-e3cf1bd56022,5/2/17,35,120,120,2.30621,51,51,18
6f8b7570-63e2-499a-85ac-e3cf1bd56022,5/4/17,35,0,0,0,0,0,0
6f8b7570-63e2-499a-85ac-e3cf1bd56022,5/8/17,35,35,35,0.40323,3,25,7
6f8b7570-63e2-499a-85ac-e3cf1bd56022,5/9/17,35,86,86,1.0721,49,25,12
6f8b7570-63e2-499a-85ac-e3cf1bd56022,5/11/17,35,80,80,1.02302,29,28,23
6f8b7570-63e2-499a-85ac-e3cf1bd56022,5/16/17,35,74,74,1.06628,24,34,16
6f8b7570-63e2-499a-85ac-e3cf1bd56022,5/18/17,35,48,48,0.4667,12,26,10
6f8b7570-63e2-499a-85ac-e3cf1bd56022,5/22/17,35,143,143,0.86093,70,59,14
6f8b7570-63e2-499a-85ac-e3cf1bd56022,5/23/17,35,130,130,0.8686,62,45,23
6f8b7570-63e2-499a-85ac-e3cf1bd56022,5/25/17,35,97,97,0.84275,61,27,9
6f8b7570-63e2-499a-85ac-e3cf1bd56022,6/20/17,35,207,207,1.59679,68,92,47
6f8b7570-63e2-499a-85ac-e3cf1bd56022,6/22/17,35,125,125,1.22984,17,74,34
6f8b7570-63e2-499a-85ac-e3cf1bd56022,6/26/17,35,163,163,1.45733,30,92,41
6f8b7570-63e2-499a-85ac-e3cf1bd56022,6/27/17,35,216,216,1.78585,36,128,52
6f8b7570-63e2-499a-85ac-e3cf1bd56022,6/29/17,35,216,216,1.76893,57,133,26
6f8b7570-63e2-499a-85ac-e3cf1bd56022,6/30/17,35,88,88,0.92477,38,20,30
6f8b7570-63e2-499a-85ac-e3cf1bd56022,7/6/17,35,168,168,1.34442,53,73,42
6f8b7570-63e2-499a-85ac-e3cf1bd56022,7/11/17,35,63,63,0.83838,29,19,15
6f8b7570-63e2-499a-85ac-e3cf1bd56022,7/17/17,35,149,149,1.11277,38,42,69
6f8b7570-63e2-499a-85ac-e3cf1bd56022,7/18/17,35,104,104,0.70011,40,33,31
6f8b7570-63e2-499a-85ac-e3cf1bd56022,7/24/17,35,249,249,2.06918,22,178,49
6f8b7570-63e2-499a-85ac-e3cf1bd56022,7/25/17,35,82,82,0.55922,33,33,16
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/15/17,35,203,203,1.3311,50,125,28
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/19/17,35,24,24,0.3114,14,6,4
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/20/17,35,92,92,0.84044,55,6,31
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/25/17,35,52,52,0.44532,31,8,13
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/26/17,35,0,0,0,0,0,0
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/27/17,35,69,69,0.49773,35,22,12
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/30/17,35,121,121,0.61834,24,63,34
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/2/17,35,152,152,0.91547,41,55,56
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/3/17,35,221,221,1.60793,61,116,44
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/5/17,35,90,90,0.72245,20,22,48
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/6/17,35,108,108,0.61362,39,21,48
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/9/17,35,244,244,1.36214,44,127,73
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/10/17,35,256,256,1.72915,28,176,52
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/12/17,35,234,234,1.35147,76,74,84
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/13/17,35,143,143,1.16458,51,49,43
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/16/17,35,103,103,0.85261,26,19,58
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/17/17,35,167,167,1.10769,43,84,40
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/18/17,35,76,76,0.6021,18,32,26
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/21/17,35,50,50,0.42943,22,9,19
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/23/17,35,135,135,0.81027,28,65,42
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/24/17,35,87,87,0.53756,22,21,44
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/25/17,35,106,106,0.66237,16,80,10
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/26/17,35,32,32,0.43127,1,5,26
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/3/17,35,115,115,0.88664,32,53,30
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/4/17,35,37,37,0.32223,11,18,8
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/7/17,35,61,61,0.7405,36,9,16
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/11/17,35,0,0,0,0,0,0
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/16/17,35,160,160,2.0086,7,66,87
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/17/17,35,128,128,0.94974,55,21,52
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/18/17,35,79,79,0.64254,25,16,38
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/19/17,35,102,102,0.78978,34,25,43
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/21/17,35,123,123,1.18202,45,42,36
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/22/17,35,133,133,0.83406,12,61,60
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/23/17,35,93,93,0.58452,11,44,38
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/24/17,35,245,122.5,1.24976,78,93,74
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/26/17,35,161,161,0.92094,29,52,80
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/27/17,35,162,162,0.86654,38,53,71
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/28/17,35,308,154,1.54748,64,189,55
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/29/17,35,22,22,0.24289,2,14,6
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/30/17,35,118,118,0.64296,35,37,46
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/1/17,35,244,244,1.32717,62,126,56
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/3/17,35,140,140,0.83012,30,97,13
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/6/17,35,133,133,0.73787,43,39,51
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/9/17,35,205,205,1.93362,32,95,78
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/10/17,35,176,176,1.31193,47,78,51
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/11/17,35,292,146,1.15552,77,134,81
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/13/17,35,82,82,1.07947,19,25,38
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/14/17,35,356,178,1.23005,57,223,76
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/16/17,35,165,165,0.61327,37,100,28
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/18/17,35,181,181,1.31533,37,76,68
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/19/17,35,144,144,0.86895,48,54,42
