id,date,Jersey,total_ima,ima_high_avg,ima_high_total,ima_medium_total,ima_low_total,ima_per_min,ima_accel_high,ima_acel_medium,ima_acel_low,ima_decel_high,ima_decel_medium,ima_decel_low
6e1aea46-edef-4450-b029-5fa73912bb00,02/14/2017 - Nate Taphorn,32,819,60,60,148,611,5.03781,8,9,38,22,35,69
6e1aea46-edef-4450-b029-5fa73912bb00,02/15/2017 - Nate Taphorn,32,629,35,35,112,482,5.28573,4,8,59,11,18,82
6e1aea46-edef-4450-b029-5fa73912bb00,02/16/2017 - Nate Taphorn,32,558,47,47,121,390,7.846,7,9,40,16,21,47
6e1aea46-edef-4450-b029-5fa73912bb00,02/17/2017 - Nate Taphorn,32,823,65,65,155,603,5.70079,5,8,61,29,38,68
6e1aea46-edef-4450-b029-5fa73912bb00,02/18/2017 - Nate Taphorn,32,737,29,29,118,590,4.33106,3,17,64,11,34,111
6e1aea46-edef-4450-b029-5fa73912bb00,02/19/2017 - Nate Taphorn,32,595,46,46,97,452,5.49293,6,4,33,10,20,93
6e1aea46-edef-4450-b029-5fa73912bb00,02/20/2017 - Nate Taphorn,32,761,56,56,151,554,5.9299,6,12,40,21,40,96
6e1aea46-edef-4450-b029-5fa73912bb00,02/21/2017 - Nate Taphorn,32,884,19,38,138,708,3.9289,10,19,75,11,46,163
6e1aea46-edef-4450-b029-5fa73912bb00,02/23/2017 - Nate Taphorn,32,980,87,87,201,692,6.76101,11,23,57,28,40,119
6e1aea46-edef-4450-b029-5fa73912bb00,02/24/2017 - Nate Taphorn,32,801,64,64,155,582,7.24916,3,8,37,18,33,72
6e1aea46-edef-4450-b029-5fa73912bb00,02/25/2017 - Nate Taphorn,32,828,24,48,134,646,3.65699,11,22,83,15,30,146
6e1aea46-edef-4450-b029-5fa73912bb00,02/27/2017 - Nate Taphorn,32,1275,105,105,242,928,8.60561,7,21,76,37,50,133
6e1aea46-edef-4450-b029-5fa73912bb00,02/28/2017 - Nate Taphorn,32,902,84,84,190,628,6.18876,7,7,41,37,47,104
6e1aea46-edef-4450-b029-5fa73912bb00,03/01/2017 - Nate Taphorn,32,754,50,50,126,578,4.38373,9,15,52,18,30,92
6e1aea46-edef-4450-b029-5fa73912bb00,03/03/2017 - Nate Taphorn,32,830,61,61,158,611,6.1633,12,11,36,16,33,105
6e1aea46-edef-4450-b029-5fa73912bb00,03/04/2017 - Nate Taphorn,32,643,46,46,123,474,6.61662,3,7,33,20,27,69
6e1aea46-edef-4450-b029-5fa73912bb00,03/05/2017 - Nate Taphorn,32,787,70,70,147,570,4.61269,6,15,65,17,40,95
6e1aea46-edef-4450-b029-5fa73912bb00,03/07/2017 - Nate Taphorn,32,513,52,52,99,362,3.42,9,8,28,17,22,46
6e1aea46-edef-4450-b029-5fa73912bb00,03/08/2017 - Nate Taphorn,32,705,68,68,145,492,5.80254,7,13,24,30,35,64
6e1aea46-edef-4450-b029-5fa73912bb00,03/09/2017 - Nate Taphorn,32,896,35,70,155,671,4.82934,13,13,67,21,43,105
6e1aea46-edef-4450-b029-5fa73912bb00,03/10/2017 - Nate Taphorn,32,535,27,27,92,416,4.28001,7,9,31,8,26,63
6e1aea46-edef-4450-b029-5fa73912bb00,03/11/2017 - Nate Taphorn,32,608,38,38,91,479,5.62964,3,14,32,17,17,70
6e1aea46-edef-4450-b029-5fa73912bb00,03/13/2017 - Nate Taphorn,32,444,25,25,56,363,3.38933,3,5,34,9,12,27
6e1aea46-edef-4450-b029-5fa73912bb00,03/14/2017 - Nate Taphorn,32,772,59,59,129,584,6.22586,6,13,43,27,24,67
6e1aea46-edef-4450-b029-5fa73912bb00,03/15/2017 - Nate Taphorn,32,283,25,25,48,210,3.36909,0,5,16,13,13,20
6e1aea46-edef-4450-b029-5fa73912bb00,03/16/2017 - Nate Taphorn,32,525,31,31,92,402,4.10157,3,15,38,8,22,70
6e1aea46-edef-4450-b029-5fa73912bb00,03/17/2017 - Nate Taphorn,32,502,27,27,76,399,5.4864,2,2,39,12,24,53
6e1aea46-edef-4450-b029-5fa73912bb00,03/18/2017 - Nate Taphorn,32,620,33,33,105,482,3.88716,4,15,64,11,27,83
81185b36-22e8-4473-be12-c6d89c7cd482,01/14/2016 - Sanjay Lumpkin,34,1009,84,84,169,756,7.98777,14,26,120,24,39,163
81185b36-22e8-4473-be12-c6d89c7cd482,01/15/2016 - Sanjay Lumpkin,34,685,41,41,119,525,7.03202,2,14,65,7,19,100
81185b36-22e8-4473-be12-c6d89c7cd482,01/18/2016 - Sanjay Lumpkin,34,566,51,51,87,428,4.54491,1,10,47,10,20,66
81185b36-22e8-4473-be12-c6d89c7cd482,01/19/2016 - Sanjay Lumpkin,34,1426,124,124,256,1046,6.57951,21,30,164,28,59,245
81185b36-22e8-4473-be12-c6d89c7cd482,01/21/2016 - Sanjay Lumpkin,34,759,64,64,146,549,7.00559,10,20,79,13,31,122
81185b36-22e8-4473-be12-c6d89c7cd482,01/26/2016 - Sanjay Lumpkin,34,765,85,85,147,533,5.77232,17,13,86,24,35,113
81185b36-22e8-4473-be12-c6d89c7cd482,01/27/2016 - Sanjay Lumpkin,34,924,74,74,157,693,7.15632,17,20,92,15,32,185
81185b36-22e8-4473-be12-c6d89c7cd482,01/28/2016 - Sanjay Lumpkin,34,117,3,3,6,108,0.6034,0,1,12,1,1,70
81185b36-22e8-4473-be12-c6d89c7cd482,01/31/2016 - Sanjay Lumpkin,34,749,74,74,132,543,4.91739,12,31,103,14,27,118
81185b36-22e8-4473-be12-c6d89c7cd482,02/02/2016 - Sanjay Lumpkin,34,995,101,101,197,697,4.08876,21,39,131,17,41,169
81185b36-22e8-4473-be12-c6d89c7cd482,02/04/2016 - Sanjay Lumpkin,34,1100,75,75,190,835,5.24267,11,34,140,20,36,166
81185b36-22e8-4473-be12-c6d89c7cd482,02/07/2016 - Sanjay Lumpkin,34,1196,89,89,200,907,8.54882,4,33,112,27,53,191
81185b36-22e8-4473-be12-c6d89c7cd482,02/08/2016 - Sanjay Lumpkin,34,909,78,78,170,661,4.32308,9,23,98,19,35,126
81185b36-22e8-4473-be12-c6d89c7cd482,02/09/2016 - Sanjay Lumpkin,34,765,48,48,143,574,5.43453,9,27,105,10,24,115
81185b36-22e8-4473-be12-c6d89c7cd482,02/12/2016 - Sanjay Lumpkin,34,951,80,80,200,671,2.96416,12,34,103,21,53,200
81185b36-22e8-4473-be12-c6d89c7cd482,02/15/2016 - Sanjay Lumpkin,34,1112,103,103,219,790,6.07484,17,16,95,24,55,156
81185b36-22e8-4473-be12-c6d89c7cd482,02/16/2016 - Sanjay Lumpkin,34,855,59,59,141,655,4.66152,10,28,108,19,36,162
81185b36-22e8-4473-be12-c6d89c7cd482,02/19/2016 - Sanjay Lumpkin,34,860,77,77,188,595,5.90188,10,22,87,21,42,125
81185b36-22e8-4473-be12-c6d89c7cd482,02/20/2016 - Sanjay Lumpkin,34,1139,95,95,212,832,9.4502,14,30,131,22,33,202
81185b36-22e8-4473-be12-c6d89c7cd482,02/25/2016 - Sanjay Lumpkin,34,700,55,55,108,537,9.41149,6,21,58,12,19,158
81185b36-22e8-4473-be12-c6d89c7cd482,02/26/2016 - Sanjay Lumpkin,34,1171,110,110,229,832,8.04914,14,30,99,28,45,214
81185b36-22e8-4473-be12-c6d89c7cd482,02/27/2016 - Sanjay Lumpkin,34,620,51,51,90,479,4.49873,15,19,87,11,15,96
81185b36-22e8-4473-be12-c6d89c7cd482,02/29/2016 - Sanjay Lumpkin,34,877,91,91,174,612,9.12093,19,27,91,21,33,121
81185b36-22e8-4473-be12-c6d89c7cd482,03/01/2016 - Sanjay Lumpkin,34,801,81,81,140,580,8.66105,10,23,87,26,29,164
81185b36-22e8-4473-be12-c6d89c7cd482,03/02/2016 - Sanjay Lumpkin,34,1141,103,103,191,847,7.81239,8,17,125,27,72,190
81185b36-22e8-4473-be12-c6d89c7cd482,03/03/2016 - Sanjay Lumpkin,34,779,51,51,144,584,4.77719,5,30,104,12,26,130
81185b36-22e8-4473-be12-c6d89c7cd482,03/05/2016 - Sanjay Lumpkin,34,813,73,73,154,586,9.07775,9,18,73,21,35,107
81185b36-22e8-4473-be12-c6d89c7cd482,03/06/2016 - Sanjay Lumpkin,34,1261,122,122,231,908,7.03814,29,40,139,25,48,162
81185b36-22e8-4473-be12-c6d89c7cd482,03/09/2016 - Sanjay Lumpkin,34,885,65,65,159,661,8.36165,6,18,83,15,42,185
81185b36-22e8-4473-be12-c6d89c7cd482,05/24/2016 - Sanjay Lumpkin,34,877,111,111,182,584,11.87135,15,26,86,33,40,151
81185b36-22e8-4473-be12-c6d89c7cd482,05/25/2016 - Sanjay Lumpkin,34,684,55,55,149,480,9.06561,17,13,91,5,46,138
81185b36-22e8-4473-be12-c6d89c7cd482,05/26/2016 - Sanjay Lumpkin,34,847,72,72,163,612,12.78552,25,22,82,5,42,177
81185b36-22e8-4473-be12-c6d89c7cd482,06/21/2016 - Sanjay Lumpkin,34,1254,135,135,225,894,8.40207,15,29,137,37,42,188
81185b36-22e8-4473-be12-c6d89c7cd482,06/23/2016 - Sanjay Lumpkin,34,1171,111,111,235,825,10.33088,12,36,115,30,49,180
81185b36-22e8-4473-be12-c6d89c7cd482,06/24/2016 - Sanjay Lumpkin,34,1020,113,113,201,706,4.66591,18,25,100,26,36,149
81185b36-22e8-4473-be12-c6d89c7cd482,06/27/2016 - Sanjay Lumpkin,34,1100,104,104,211,785,9.35889,23,29,112,22,52,155
81185b36-22e8-4473-be12-c6d89c7cd482,06/29/2016 - Sanjay Lumpkin,34,891,82,82,172,637,9.07058,8,23,80,16,29,117
81185b36-22e8-4473-be12-c6d89c7cd482,06/30/2016 - Sanjay Lumpkin,34,879,77,77,163,639,10.16297,15,22,70,15,36,117
81185b36-22e8-4473-be12-c6d89c7cd482,07/05/2016 - Sanjay Lumpkin,34,971,85,85,177,709,7.96231,10,23,104,25,48,161
81185b36-22e8-4473-be12-c6d89c7cd482,07/06/2016 - Sanjay Lumpkin,34,534,43,43,105,386,6.63358,5,13,60,13,23,96
81185b36-22e8-4473-be12-c6d89c7cd482,07/11/2016 - Sanjay Lumpkin,34,738,79,79,131,528,7.04733,8,19,85,26,30,125
81185b36-22e8-4473-be12-c6d89c7cd482,07/12/2016 - Sanjay Lumpkin,34,920,80,80,157,683,9.49015,14,27,90,16,25,110
81185b36-22e8-4473-be12-c6d89c7cd482,07/13/2016 - Sanjay Lumpkin,34,504,46,46,87,371,8.36686,8,4,56,16,21,89
81185b36-22e8-4473-be12-c6d89c7cd482,07/18/2016 - Sanjay Lumpkin,34,922,74,74,179,669,9.76274,13,34,94,9,28,129
81185b36-22e8-4473-be12-c6d89c7cd482,07/19/2016 - Sanjay Lumpkin,34,661,48,48,120,493,6.80854,9,18,52,13,21,103
81185b36-22e8-4473-be12-c6d89c7cd482,07/20/2016 - Sanjay Lumpkin,34,480,52,52,104,324,6.69535,5,16,47,12,26,85
81185b36-22e8-4473-be12-c6d89c7cd482,07/25/2016 - Sanjay Lumpkin,34,977,62,62,195,720,8.90618,14,18,104,17,36,166
81185b36-22e8-4473-be12-c6d89c7cd482,07/26/2016 - Sanjay Lumpkin,34,973,85,85,197,691,13.73838,9,28,78,29,28,146
81185b36-22e8-4473-be12-c6d89c7cd482,07/27/2016 - Sanjay Lumpkin,34,705,71,71,134,500,7.31826,6,10,70,22,28,118
81185b36-22e8-4473-be12-c6d89c7cd482,07/28/2016 - Sanjay Lumpkin,34,872,101,101,184,587,8.41232,21,19,66,24,41,105
81185b36-22e8-4473-be12-c6d89c7cd482,07/29/2016 - Sanjay Lumpkin,34,747,68,68,166,513,6.97796,6,17,74,16,50,168
81185b36-22e8-4473-be12-c6d89c7cd482,09/15/2016 - Sanjay Lumpkin,34,794,74,74,150,570,7.853,6,21,73,19,23,97
81185b36-22e8-4473-be12-c6d89c7cd482,09/16/2016 - Sanjay Lumpkin,34,850,72,72,162,616,6.86314,17,28,85,9,27,107
81185b36-22e8-4473-be12-c6d89c7cd482,09/17/2016 - Sanjay Lumpkin,34,832,81,81,161,590,7.59612,9,25,95,28,32,105
81185b36-22e8-4473-be12-c6d89c7cd482,09/20/2016 - Sanjay Lumpkin,34,795,66,66,160,569,6.74596,13,24,98,14,26,103
81185b36-22e8-4473-be12-c6d89c7cd482,09/22/2016 - Sanjay Lumpkin,34,1051,97,97,206,748,8.97386,23,32,95,19,47,137
81185b36-22e8-4473-be12-c6d89c7cd482,09/24/2016 - Sanjay Lumpkin,34,789,71,71,166,552,8.1826,16,26,80,17,26,89
81185b36-22e8-4473-be12-c6d89c7cd482,09/26/2016 - Sanjay Lumpkin,34,768,60,60,147,561,6.54436,11,22,87,9,26,138
81185b36-22e8-4473-be12-c6d89c7cd482,09/28/2016 - Sanjay Lumpkin,34,927,99,99,181,647,10.17837,24,25,108,20,29,119
81185b36-22e8-4473-be12-c6d89c7cd482,09/30/2016 - Sanjay Lumpkin,34,1423,132,132,291,1000,8.51405,23,47,139,29,60,195
81185b36-22e8-4473-be12-c6d89c7cd482,10/01/2016 - Sanjay Lumpkin,34,1519,158,158,290,1071,9.63969,33,38,141,32,63,159
81185b36-22e8-4473-be12-c6d89c7cd482,10/03/2016 - Sanjay Lumpkin,34,1249,108,108,250,891,9.42291,19,27,121,22,55,172
81185b36-22e8-4473-be12-c6d89c7cd482,10/04/2016 - Sanjay Lumpkin,34,846,65,65,153,628,5.38764,6,20,83,19,35,114
81185b36-22e8-4473-be12-c6d89c7cd482,10/06/2016 - Sanjay Lumpkin,34,1031,95,95,193,743,6.88161,13,22,86,26,53,137
81185b36-22e8-4473-be12-c6d89c7cd482,10/07/2016 - Sanjay Lumpkin,34,890,80,80,145,665,7.6391,13,26,100,21,32,136
81185b36-22e8-4473-be12-c6d89c7cd482,10/10/2016 - Sanjay Lumpkin,34,1291,104,104,229,958,8.06476,9,21,133,33,48,195
81185b36-22e8-4473-be12-c6d89c7cd482,10/11/2016 - Sanjay Lumpkin,34,946,34.5,69,204,673,7.06458,7,21,79,15,40,133
81185b36-22e8-4473-be12-c6d89c7cd482,10/12/2016 - Sanjay Lumpkin,34,1283,104,104,255,924,9.39119,16,31,92,37,67,161
81185b36-22e8-4473-be12-c6d89c7cd482,10/14/2016 - Sanjay Lumpkin,34,1454,153,153,248,1053,7.61707,16,37,149,39,55,209
81185b36-22e8-4473-be12-c6d89c7cd482,10/15/2016 - Sanjay Lumpkin,34,0,0,0,0,0,0,0,0,0,0,0,0
81185b36-22e8-4473-be12-c6d89c7cd482,10/17/2016 - Sanjay Lumpkin,34,1109,124,124,217,768,9.20538,32,37,103,32,41,129
81185b36-22e8-4473-be12-c6d89c7cd482,10/18/2016 - Sanjay Lumpkin,34,1272,122,122,259,891,10.40426,16,48,109,28,54,162
81185b36-22e8-4473-be12-c6d89c7cd482,10/20/2016 - Sanjay Lumpkin,34,1188,124,124,218,846,9.05185,14,37,115,29,42,155
81185b36-22e8-4473-be12-c6d89c7cd482,10/21/2016 - Sanjay Lumpkin,34,1070,78,78,184,808,8.26668,13,27,134,24,40,154
81185b36-22e8-4473-be12-c6d89c7cd482,10/22/2016 - Sanjay Lumpkin,34,1267,135,135,258,874,10.68372,26,41,138,31,58,163
81185b36-22e8-4473-be12-c6d89c7cd482,10/24/2016 - Sanjay Lumpkin,34,1119,117,117,222,780,9.18713,18,29,113,35,60,142
81185b36-22e8-4473-be12-c6d89c7cd482,10/25/2016 - Sanjay Lumpkin,34,1140,99,99,214,827,7.63171,20,29,130,31,59,165
81185b36-22e8-4473-be12-c6d89c7cd482,10/27/2016 - Sanjay Lumpkin,34,1080,100,100,216,764,7.73594,17,32,94,25,49,143
81185b36-22e8-4473-be12-c6d89c7cd482,10/28/2016 - Sanjay Lumpkin,34,832,74,74,136,622,5.95942,9,11,71,17,25,147
81185b36-22e8-4473-be12-c6d89c7cd482,10/29/2016 - Sanjay Lumpkin,34,1556,130,130,313,1113,7.39479,23,64,149,42,63,193
81185b36-22e8-4473-be12-c6d89c7cd482,10/31/2016 - Sanjay Lumpkin,34,1152,120,120,217,815,9.62877,22,31,112,26,38,160
81185b36-22e8-4473-be12-c6d89c7cd482,11/01/2016 - Sanjay Lumpkin,34,1121,101,101,202,818,9.24459,18,31,111,24,39,137
81185b36-22e8-4473-be12-c6d89c7cd482,11/02/2016 - Sanjay Lumpkin,34,1294,118,118,242,934,8.42813,22,30,144,31,48,173
81185b36-22e8-4473-be12-c6d89c7cd482,11/03/2016 - Sanjay Lumpkin,34,0,0,0,0,0,0,0,0,0,0,0,0
81185b36-22e8-4473-be12-c6d89c7cd482,11/04/2016 - Sanjay Lumpkin,34,842,66,66,143,633,5.72854,12,23,102,19,40,133
81185b36-22e8-4473-be12-c6d89c7cd482,11/07/2016 - Sanjay Lumpkin,34,1152,91,91,226,835,10.33244,16,37,122,27,39,175
81185b36-22e8-4473-be12-c6d89c7cd482,11/08/2016 - Sanjay Lumpkin,34,1323,109,109,235,979,7.87078,15,25,107,29,46,153
81185b36-22e8-4473-be12-c6d89c7cd482,11/09/2016 - Sanjay Lumpkin,34,1322,122,122,237,963,9.02302,24,36,121,30,59,170
81185b36-22e8-4473-be12-c6d89c7cd482,11/10/2016 - Sanjay Lumpkin,34,953,69,69,148,736,7.52613,11,21,101,22,34,150
81185b36-22e8-4473-be12-c6d89c7cd482,11/11/2016 - Sanjay Lumpkin,34,1057,65,65,192,800,6.7825,13,33,135,12,44,179
81185b36-22e8-4473-be12-c6d89c7cd482,11/12/2016 - Sanjay Lumpkin,34,581,62,62,116,403,5.82479,11,13,48,19,33,69
81185b36-22e8-4473-be12-c6d89c7cd482,11/13/2016 - Sanjay Lumpkin,34,936,66,66,153,717,6.60507,9,14,97,15,31,140
81185b36-22e8-4473-be12-c6d89c7cd482,11/14/2016 - Sanjay Lumpkin,34,1120,78,78,215,827,6.68991,15,36,133,22,50,192
81185b36-22e8-4473-be12-c6d89c7cd482,11/15/2016 - Sanjay Lumpkin,34,613,48,48,95,470,8.06588,11,9,73,13,34,158
81185b36-22e8-4473-be12-c6d89c7cd482,11/16/2016 - Sanjay Lumpkin,34,1602,60.5,121,295,1186,7.0573,31,37,160,24,69,236
81185b36-22e8-4473-be12-c6d89c7cd482,11/19/2016 - Sanjay Lumpkin,34,1191,92,92,223,876,8.2785,17,32,109,23,43,178
81185b36-22e8-4473-be12-c6d89c7cd482,11/20/2016 - Sanjay Lumpkin,34,1130,104,104,196,830,7.80746,16,23,106,29,46,208
81185b36-22e8-4473-be12-c6d89c7cd482,11/21/2016 - Sanjay Lumpkin,34,1583,65,130,288,1165,7.65227,20,43,181,27,77,252
81185b36-22e8-4473-be12-c6d89c7cd482,11/22/2016 - Sanjay Lumpkin,34,832,51,51,157,624,5.62289,15,28,102,11,38,121
81185b36-22e8-4473-be12-c6d89c7cd482,11/24/2016 - Sanjay Lumpkin,34,785,46,46,135,604,6.41804,3,16,83,12,35,123
81185b36-22e8-4473-be12-c6d89c7cd482,11/25/2016 - Sanjay Lumpkin,34,1084,95,95,185,804,6.2671,18,30,128,23,51,165
81185b36-22e8-4473-be12-c6d89c7cd482,11/27/2016 - Sanjay Lumpkin,34,1047,79,79,188,780,6.82752,8,14,94,19,48,182
81185b36-22e8-4473-be12-c6d89c7cd482,11/28/2016 - Sanjay Lumpkin,34,37,1,1,2,34,0.84091,1,0,3,0,0,19
81185b36-22e8-4473-be12-c6d89c7cd482,11/30/2016 - Sanjay Lumpkin,34,658,53,53,112,493,9.00287,8,15,73,14,27,82
81185b36-22e8-4473-be12-c6d89c7cd482,12/01/2016 - Sanjay Lumpkin,34,959,76,76,207,676,7.74156,11,26,93,27,52,116
81185b36-22e8-4473-be12-c6d89c7cd482,12/02/2016 - Sanjay Lumpkin,34,1094,76,76,216,802,9.84966,7,27,128,23,54,160
81185b36-22e8-4473-be12-c6d89c7cd482,12/03/2016 - Sanjay Lumpkin,34,1348,131,131,251,966,7.70295,20,24,152,23,55,203
81185b36-22e8-4473-be12-c6d89c7cd482,12/06/2016 - Sanjay Lumpkin,34,883,75,75,156,652,6.93517,12,23,81,19,36,117
81185b36-22e8-4473-be12-c6d89c7cd482,12/07/2016 - Sanjay Lumpkin,34,727,46,46,124,557,6.81914,4,21,74,6,24,134
81185b36-22e8-4473-be12-c6d89c7cd482,12/09/2016 - Sanjay Lumpkin,34,1070,76,76,167,827,7.17352,12,22,88,12,33,169
81185b36-22e8-4473-be12-c6d89c7cd482,12/10/2016 - Sanjay Lumpkin,34,954,63,63,156,735,7.88636,4,18,81,15,46,187
81185b36-22e8-4473-be12-c6d89c7cd482,12/11/2016 - Sanjay Lumpkin,34,849,58,58,156,635,4.94133,12,23,95,18,40,128
81185b36-22e8-4473-be12-c6d89c7cd482,12/13/2016 - Sanjay Lumpkin,34,1015,71,71,172,772,7.9916,5,20,103,30,62,152
81185b36-22e8-4473-be12-c6d89c7cd482,12/14/2016 - Sanjay Lumpkin,34,1643,146,146,250,1247,9.72192,23,37,154,48,61,252
81185b36-22e8-4473-be12-c6d89c7cd482,12/15/2016 - Sanjay Lumpkin,34,656,35,35,96,525,5.62846,4,9,60,9,20,94
81185b36-22e8-4473-be12-c6d89c7cd482,12/16/2016 - Sanjay Lumpkin,34,930,64,64,175,691,9.51639,6,21,76,20,46,144
81185b36-22e8-4473-be12-c6d89c7cd482,12/17/2016 - Sanjay Lumpkin,34,2038,84,168,368,1502,8.56307,30,54,200,47,90,299
81185b36-22e8-4473-be12-c6d89c7cd482,12/19/2016 - Sanjay Lumpkin,34,905,66,66,155,684,7.62989,13,12,88,18,48,129
81185b36-22e8-4473-be12-c6d89c7cd482,12/20/2016 - Sanjay Lumpkin,34,1380,100,100,258,1022,8.31328,20,31,122,25,63,195
81185b36-22e8-4473-be12-c6d89c7cd482,12/21/2016 - Sanjay Lumpkin,34,525,29,29,65,431,4.59931,6,11,52,7,14,80
81185b36-22e8-4473-be12-c6d89c7cd482,12/22/2016 - Sanjay Lumpkin,34,1458,128,128,249,1081,8.19103,20,36,141,38,65,217
81185b36-22e8-4473-be12-c6d89c7cd482,12/25/2016 - Sanjay Lumpkin,34,1277,106,106,225,946,8.36784,10,24,117,25,57,181
81185b36-22e8-4473-be12-c6d89c7cd482,12/26/2016 - Sanjay Lumpkin,34,1232,34.5,69,180,983,7.85492,11,26,123,23,52,214
81185b36-22e8-4473-be12-c6d89c7cd482,12/27/2016 - Sanjay Lumpkin,34,1129,98,98,183,848,6.23759,16,26,122,32,36,173
81185b36-22e8-4473-be12-c6d89c7cd482,12/28/2016 - Sanjay Lumpkin,34,728,37,37,125,566,5.82684,2,8,53,8,39,149
81185b36-22e8-4473-be12-c6d89c7cd482,12/29/2016 - Sanjay Lumpkin,34,1121,75,75,191,855,9.31263,12,21,86,21,56,187
81185b36-22e8-4473-be12-c6d89c7cd482,12/30/2016 - Sanjay Lumpkin,34,1902,77,154,324,1424,8.28152,29,46,186,38,82,277
81185b36-22e8-4473-be12-c6d89c7cd482,01/01/2017 - Sanjay Lumpkin,34,959,108,108,184,667,10.07235,20,21,123,26,53,124
81185b36-22e8-4473-be12-c6d89c7cd482,01/02/2017 - Sanjay Lumpkin,34,1436,135,135,277,1024,8.52054,20,46,158,42,50,193
81185b36-22e8-4473-be12-c6d89c7cd482,01/03/2017 - Sanjay Lumpkin,34,1270,83,83,248,939,8.31526,16,27,104,21,59,178
81185b36-22e8-4473-be12-c6d89c7cd482,01/04/2017 - Sanjay Lumpkin,34,955,69,69,168,718,6.72906,7,25,93,24,36,148
81185b36-22e8-4473-be12-c6d89c7cd482,01/05/2017 - Sanjay Lumpkin,34,1078,63,63,195,820,6.65434,11,23,114,19,53,193
81185b36-22e8-4473-be12-c6d89c7cd482,01/07/2017 - Sanjay Lumpkin,34,1422,43,86,218,1118,8.56344,9,29,150,22,56,232
81185b36-22e8-4473-be12-c6d89c7cd482,01/08/2017 - Sanjay Lumpkin,34,1246,110,110,221,915,7.55154,20,35,148,21,49,196
81185b36-22e8-4473-be12-c6d89c7cd482,01/10/2017 - Sanjay Lumpkin,34,931,82,82,174,675,8.73166,24,16,93,18,56,139
81185b36-22e8-4473-be12-c6d89c7cd482,01/11/2017 - Sanjay Lumpkin,34,1086,77,77,187,822,8.17085,10,18,111,16,44,157
81185b36-22e8-4473-be12-c6d89c7cd482,01/12/2017 - Sanjay Lumpkin,34,1695,74.5,149,298,1248,7.34618,16,54,190,43,81,279
81185b36-22e8-4473-be12-c6d89c7cd482,01/13/2017 - Sanjay Lumpkin,34,392,31,31,73,288,8.32207,1,5,41,11,31,68
81185b36-22e8-4473-be12-c6d89c7cd482,01/14/2017 - Sanjay Lumpkin,34,907,70,70,176,661,7.26353,8,18,77,19,40,140
81185b36-22e8-4473-be12-c6d89c7cd482,01/15/2017 - Sanjay Lumpkin,34,1615,68,136,299,1180,7.06346,20,31,168,34,97,270
81185b36-22e8-4473-be12-c6d89c7cd482,01/17/2017 - Sanjay Lumpkin,34,996,110,110,212,674,7.73855,18,24,76,32,40,104
81185b36-22e8-4473-be12-c6d89c7cd482,01/18/2017 - Sanjay Lumpkin,34,1164,100,100,244,820,7.97583,8,29,133,26,65,149
81185b36-22e8-4473-be12-c6d89c7cd482,01/20/2017 - Sanjay Lumpkin,34,1122,100,100,212,810,6.75539,11,24,96,20,59,172
81185b36-22e8-4473-be12-c6d89c7cd482,01/21/2017 - Sanjay Lumpkin,34,1016,92,92,187,737,7.29225,10,20,81,25,45,141
81185b36-22e8-4473-be12-c6d89c7cd482,01/22/2017 - Sanjay Lumpkin,34,1419,118,118,253,1048,8.20234,15,33,147,26,63,210
81185b36-22e8-4473-be12-c6d89c7cd482,01/24/2017 - Sanjay Lumpkin,34,957,76,76,195,686,6.87381,11,29,85,13,52,153
81185b36-22e8-4473-be12-c6d89c7cd482,01/25/2017 - Sanjay Lumpkin,34,1103,98,98,195,810,7.36716,14,23,94,24,40,189
81185b36-22e8-4473-be12-c6d89c7cd482,01/26/2017 - Sanjay Lumpkin,34,1160,114,114,206,840,6.55369,29,39,119,35,45,172
81185b36-22e8-4473-be12-c6d89c7cd482,01/28/2017 - Sanjay Lumpkin,34,1039,81,81,193,765,7.83217,9,23,105,22,39,158
81185b36-22e8-4473-be12-c6d89c7cd482,01/29/2017 - Sanjay Lumpkin,34,1670,148,148,283,1239,9.76611,17,43,148,37,65,241
81185b36-22e8-4473-be12-c6d89c7cd482,01/31/2017 - Sanjay Lumpkin,34,1147,65,65,194,888,8.86657,6,11,119,21,51,213
81185b36-22e8-4473-be12-c6d89c7cd482,02/01/2017 - Sanjay Lumpkin,34,2001,92.5,185,354,1462,8.6862,26,40,179,57,96,359
81185b36-22e8-4473-be12-c6d89c7cd482,02/03/2017 - Sanjay Lumpkin,34,764,63,63,151,550,7.27147,10,22,102,21,49,139
81185b36-22e8-4473-be12-c6d89c7cd482,02/04/2017 - Sanjay Lumpkin,34,1006,67,67,222,717,7.65967,6,25,93,28,78,166
81185b36-22e8-4473-be12-c6d89c7cd482,02/05/2017 - Sanjay Lumpkin,34,1052,74,74,200,778,7.71207,9,22,119,19,39,169
81185b36-22e8-4473-be12-c6d89c7cd482,02/06/2017 - Sanjay Lumpkin,34,1016,80,80,190,746,7.17948,16,21,101,21,43,160
81185b36-22e8-4473-be12-c6d89c7cd482,02/07/2017 - Sanjay Lumpkin,34,1134,98,98,214,822,6.4068,10,38,134,27,51,160
81185b36-22e8-4473-be12-c6d89c7cd482,02/08/2017 - Sanjay Lumpkin,34,513,42,42,107,364,8.85852,8,14,41,11,31,120
81185b36-22e8-4473-be12-c6d89c7cd482,02/10/2017 - Sanjay Lumpkin,34,1363,97,97,240,1026,9.72369,15,36,136,17,51,222
