Player,Player_ID,Opponent,Date,Start?,min,FGM,FGA,pct,3FG,3FGA,pct,FTM,FTA,pct,combo_shots_made,combo_shots_attempt,combo_shots_percent,off,def,tot,avg,pf,AST,T/O,BLK,STl,PTS,avg
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Depaul,12/3/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.00,NULL,NULL,NULL,NULL,NULL,NULL,6.86
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,New Orleans,12/11/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.00,NULL,NULL,NULL,NULL,NULL,NULL,6.86
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Chicago State,12/14/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.00,NULL,NULL,NULL,NULL,NULL,NULL,6.86
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Dayton,12/17/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.00,NULL,NULL,NULL,NULL,NULL,NULL,6.86
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,IUPUI,12/20/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.00,NULL,NULL,NULL,NULL,NULL,NULL,6.86
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Houston Baptist,12/22/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.00,NULL,NULL,NULL,NULL,NULL,NULL,6.86
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Penn State,12/27/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.00,NULL,NULL,NULL,NULL,NULL,NULL,6.86
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Michigan State,12/30/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.00,NULL,NULL,NULL,NULL,NULL,NULL,6.86
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Minnesota,1/5/2017,NULL,32.00,4.00,6.00,0.67,0.00,0.00,0.00,1.00,2.00,0.50,5.00,8.00,0.63,NULL,NULL,8.00,7.13,0.00,2.00,0.00,1.00,1.00,9.00,7.13
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Nebraska,1/8/2017,NULL,32.00,6.00,8.00,0.75,0.00,0.00,0.00,1.00,2.00,0.50,7.00,10.00,0.70,NULL,NULL,5.00,6.89,2.00,1.00,1.00,1.00,1.00,13.00,7.78
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Rutgers,1/12/2017,NULL,32.00,4.00,7.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,4.00,7.00,0.57,NULL,NULL,11.00,7.30,2.00,1.00,1.00,8.00,0.00,8.00,7.80
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Iowa,1/15/2017,NULL,32.00,7.00,12.00,0.58,0.00,0.00,0.00,0.00,2.00,0.00,7.00,14.00,0.50,NULL,NULL,9.00,7.45,3.00,2.00,1.00,2.00,2.00,14.00,8.36
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Ohio State,1/22/2017,NULL,32.00,1.00,7.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,1.00,7.00,0.14,NULL,NULL,8.00,7.50,4.00,4.00,2.00,2.00,0.00,2.00,7.83
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Nebraska,1/26/2017,NULL,34.00,8.00,11.00,0.73,0.00,0.00,0.00,3.00,6.00,0.50,11.00,17.00,0.65,NULL,NULL,22.00,8.62,1.00,0.00,1.00,3.00,1.00,19.00,8.69
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Indiana,1/29/2017,NULL,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,7.00,8.50,3.00,0.00,0.00,3.00,0.00,0.00,8.07
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Purdue,2/1/2017,NULL,29.00,3.00,7.00,0.43,0.00,0.00,0.00,0.00,1.00,0.00,3.00,8.00,0.38,NULL,NULL,3.00,8.13,4.00,1.00,0.00,1.00,3.00,6.00,7.93
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Illinois,2/7/2017,NULL,35.00,2.00,5.00,0.40,0.00,0.00,0.00,2.00,2.00,1.00,4.00,7.00,0.57,NULL,NULL,6.00,8.00,0.00,2.00,2.00,0.00,0.00,6.00,7.81
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Wisconsin,2/12/2017,NULL,35.00,5.00,7.00,0.71,0.00,0.00,0.00,1.00,2.00,0.50,6.00,9.00,0.67,NULL,NULL,8.00,8.00,4.00,1.00,1.00,1.00,2.00,11.00,8.00
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Maryland,2/15/2017,NULL,33.00,5.00,6.00,0.83,0.00,0.00,0.00,1.00,6.00,0.17,6.00,12.00,0.50,NULL,NULL,6.00,7.89,3.00,0.00,2.00,2.00,2.00,11.00,8.17
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Rutgers,2/18/2017,NULL,36.00,5.00,7.00,0.71,0.00,0.00,0.00,2.00,3.00,0.67,7.00,10.00,0.70,NULL,NULL,8.00,7.89,1.00,2.00,1.00,1.00,1.00,12.00,8.37
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Illinois,2/21/2017,NULL,32.00,3.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,1.00,NULL,NULL,12.00,8.10,2.00,1.00,2.00,0.00,0.00,6.00,8.25
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Indiana,2/25/2017,NULL,35.00,4.00,10.00,0.40,0.00,0.00,0.00,4.00,7.00,0.57,8.00,17.00,0.47,NULL,NULL,10.00,8.19,3.00,0.00,1.00,2.00,1.00,12.00,8.43
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Michigan,3/1/2017,NULL,25.00,4.00,5.00,0.80,0.00,0.00,0.00,1.00,4.00,0.25,5.00,9.00,0.56,NULL,NULL,8.00,8.18,3.00,3.00,1.00,2.00,0.00,9.00,8.45
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Purdue,3/5/2017,NULL,34.00,5.00,6.00,0.83,0.00,0.00,0.00,1.00,2.00,0.50,6.00,8.00,0.75,NULL,NULL,4.00,8.00,3.00,4.00,0.00,0.00,0.00,11.00,8.57
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Rutgers,3/9/2017,NULL,29.00,5.00,6.00,0.83,0.00,0.00,0.00,3.00,4.00,0.75,8.00,10.00,0.80,NULL,NULL,8.00,8.00,2.00,0.00,1.00,1.00,1.00,13.00,8.75
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Maryland,3/10/2017,NULL,32.00,2.00,3.00,0.67,0.00,0.00,0.00,0.00,1.00,0.00,2.00,4.00,0.50,NULL,NULL,8.00,8.00,5.00,0.00,4.00,1.00,0.00,4.00,8.56
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Wisconsin,3/11/2017,NULL,32.00,3.00,7.00,0.43,0.00,0.00,0.00,1.00,1.00,1.00,4.00,8.00,0.50,NULL,NULL,7.00,7.96,2.00,0.00,1.00,0.00,0.00,7.00,8.50
Dererk Pardon,2af37014-378f-4f0b-a1f4-111cd6c2d419,Total,NULL,NULL,797.00,95.00,156.00,0.61,0.00,0.00,0.00,31.00,60.00,0.52,126.00,216.00,0.58,NULL,NULL,207.00,7.96,67.00,31.00,25.00,49.00,18.00,221.00,8.50
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Miss Valley St,11/11/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,E Washington,11/14/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Butler,11/16/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Texas,11/21/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Notre Dame,11/22/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Bryant,11/25/2016,NULL,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Wake Forest,11/28/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Depaul,12/3/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,New Orleans,12/11/2016,NULL,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Chicago State,12/14/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Dayton,12/17/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,IUPUI,12/20/2016,NULL,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,1.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Houston Baptist,12/22/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.33,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Penn State,12/27/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.33,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Michigan State,12/30/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.33,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Minnesota,1/5/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.33,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Nebraska,1/8/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.33,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Rutgers,1/12/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.33,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Iowa,1/15/2017,NULL,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,NULL,NULL,1.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Ohio State,1/22/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.50,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Nebraska,1/26/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.50,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Indiana,1/29/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.50,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Purdue,2/1/2017,NULL,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Illinois,2/7/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.40,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Wisconsin,2/12/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.40,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Maryland,2/15/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.40,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Rutgers,2/18/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.40,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Illinois,2/21/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.40,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Indiana,2/25/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.40,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Michigan,3/1/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.40,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Purdue,3/5/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.40,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Rutgers,3/9/2017,NULL,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,2.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Maryland,3/10/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Wisconsin,3/11/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.67,NULL,NULL,NULL,NULL,NULL,NULL,0.00
Charlie Hall,1e70319e-9b7d-4a9e-b8e5-512290a6b251,Total,NULL,NULL,8.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,NULL,0.00,4.00,0.00,NULL,NULL,4.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Miss Valley St,11/11/2016,NULL,12.00,2.00,4.00,0.50,1.00,3.00,0.33,0.00,1.00,0.00,3.00,8.00,0.38,NULL,NULL,4.00,4.00,3.00,0.00,0.00,0.00,0.00,5.00,5.00
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,E Washington,11/14/2016,NULL,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,2.50
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Butler,11/16/2016,NULL,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,1.00,1.67,0.00,0.00,0.00,1.00,0.00,0.00,1.67
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Texas,11/21/2016,NULL,16.00,1.00,2.00,0.50,1.00,2.00,0.50,0.00,0.00,0.00,2.00,4.00,0.50,NULL,NULL,4.00,2.25,1.00,1.00,0.00,0.00,0.00,3.00,2.00
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Notre Dame,11/22/2016,NULL,21.00,4.00,6.00,0.67,4.00,5.00,0.80,0.00,0.00,0.00,8.00,11.00,0.73,NULL,NULL,5.00,2.80,1.00,1.00,2.00,0.00,0.00,12.00,4.00
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Bryant,11/25/2016,NULL,7.00,1.00,2.00,0.50,1.00,2.00,0.50,0.00,0.00,0.00,2.00,4.00,0.50,NULL,NULL,0.00,2.33,1.00,0.00,0.00,0.00,1.00,3.00,3.83
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Wake Forest,11/28/2016,NULL,5.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,NULL,NULL,1.00,2.14,0.00,1.00,1.00,0.00,0.00,0.00,3.29
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Depaul,12/3/2016,NULL,7.00,1.00,2.00,0.50,1.00,2.00,0.50,3.00,4.00,0.75,5.00,8.00,0.63,NULL,NULL,0.00,1.88,5.00,1.00,1.00,0.00,0.00,6.00,3.63
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,New Orleans,12/11/2016,NULL,22.00,7.00,11.00,0.64,3.00,7.00,0.43,1.00,2.00,0.50,11.00,20.00,0.55,NULL,NULL,6.00,2.33,3.00,0.00,0.00,0.00,1.00,18.00,5.22
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Chicago State,12/14/2016,NULL,11.00,1.00,2.00,0.50,1.00,2.00,0.50,0.00,0.00,0.00,2.00,4.00,0.50,NULL,NULL,0.00,2.10,0.00,0.00,0.00,0.00,0.00,3.00,5.00
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Dayton,12/17/2016,NULL,12.00,4.00,5.00,0.80,3.00,4.00,0.75,0.00,0.00,0.00,7.00,9.00,0.78,NULL,NULL,3.00,2.18,2.00,1.00,0.00,0.00,0.00,11.00,5.55
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,IUPUI,12/20/2016,NULL,18.00,3.00,7.00,0.43,2.00,6.00,0.33,4.00,4.00,1.00,9.00,17.00,0.53,NULL,NULL,4.00,2.33,0.00,3.00,0.00,1.00,0.00,12.00,6.08
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Houston Baptist,12/22/2016,NULL,9.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,NULL,NULL,1.00,2.23,1.00,0.00,1.00,1.00,0.00,0.00,5.62
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Penn State,12/27/2016,NULL,13.00,1.00,4.00,0.25,1.00,4.00,0.25,0.00,0.00,0.00,2.00,8.00,0.25,NULL,NULL,2.00,2.21,2.00,0.00,1.00,0.00,0.00,3.00,5.43
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Michigan State,12/30/2016,NULL,21.00,3.00,5.00,0.60,2.00,4.00,0.50,0.00,0.00,0.00,5.00,9.00,0.56,NULL,NULL,2.00,2.20,2.00,2.00,1.00,1.00,1.00,8.00,5.60
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Minnesota,1/5/2017,NULL,15.00,2.00,3.00,0.67,1.00,1.00,1.00,0.00,0.00,0.00,3.00,4.00,0.75,NULL,NULL,0.00,2.06,0.00,1.00,1.00,0.00,0.00,5.00,5.56
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Nebraska,1/8/2017,NULL,11.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,2.00,2.00,1.00,NULL,NULL,2.00,2.06,2.00,1.00,0.00,0.00,0.00,3.00,5.41
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Rutgers,1/12/2017,NULL,7.00,0.00,1.00,0.00,0.00,1.00,0.00,2.00,2.00,1.00,2.00,4.00,0.50,NULL,NULL,1.00,2.00,3.00,0.00,0.00,0.00,0.00,2.00,5.22
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Iowa,1/15/2017,NULL,11.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,NULL,NULL,1.00,1.95,2.00,1.00,0.00,0.00,0.00,0.00,4.95
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Ohio State,1/22/2017,NULL,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,1.00,1.90,0.00,0.00,0.00,0.00,0.00,0.00,4.70
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Nebraska,1/26/2017,NULL,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,1.81,0.00,0.00,1.00,0.00,0.00,0.00,4.48
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Indiana,1/29/2017,NULL,7.00,2.00,3.00,0.67,1.00,2.00,0.50,0.00,0.00,0.00,3.00,5.00,0.60,NULL,NULL,0.00,1.73,0.00,0.00,0.00,0.00,0.00,5.00,4.50
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Purdue,2/1/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.73,NULL,NULL,NULL,NULL,NULL,NULL,4.50
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Illinois,2/7/2017,NULL,17.00,1.00,5.00,0.20,1.00,3.00,0.33,2.00,2.00,1.00,4.00,10.00,0.40,NULL,NULL,1.00,1.70,4.00,0.00,0.00,0.00,0.00,5.00,4.52
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Wisconsin,2/12/2017,NULL,15.00,2.00,5.00,0.40,2.00,4.00,0.50,0.00,0.00,0.00,4.00,9.00,0.44,NULL,NULL,0.00,1.63,0.00,0.00,0.00,0.00,0.00,6.00,4.58
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Maryland,2/15/2017,NULL,23.00,2.00,5.00,0.40,2.00,5.00,0.40,0.00,0.00,0.00,4.00,10.00,0.40,NULL,NULL,4.00,1.72,0.00,1.00,1.00,0.00,0.00,6.00,4.64
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Rutgers,2/18/2017,NULL,14.00,3.00,6.00,0.50,2.00,4.00,0.50,0.00,0.00,0.00,5.00,10.00,0.50,NULL,NULL,2.00,1.73,0.00,1.00,0.00,2.00,0.00,8.00,4.77
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Illinois,2/21/2017,NULL,14.00,1.00,2.00,0.50,1.00,2.00,0.50,0.00,0.00,0.00,2.00,4.00,0.50,NULL,NULL,0.00,1.67,1.00,0.00,1.00,0.00,0.00,3.00,4.70
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Indiana,2/25/2017,NULL,6.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,NULL,NULL,0.00,1.61,1.00,1.00,0.00,1.00,0.00,0.00,4.54
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Michigan,3/1/2017,NULL,13.00,2.00,5.00,0.40,1.00,2.00,0.50,1.00,1.00,1.00,4.00,8.00,0.50,NULL,NULL,1.00,1.59,0.00,3.00,0.00,0.00,1.00,6.00,4.59
