Player_ID,Opponent,Date,Start?,min,FGM,FGA,pct,3FG,3FGA,pct,FTM,FTA,pct,combo_shots_made,combo_shots_attempt,combo_shots_percent,off,def,tot,avg,pf,AST,T/O,BLK,STl,PTS,avg
dcc452c9-253d-4427-8f11-6fc89cfcd197,Georgia Tech,11/28/17,Yes,23,0,8,0,0,5,0,0,0,0,0,13,0,0,0,0,4,3,1,2,1,0,0,15
dcc452c9-253d-4427-8f11-6fc89cfcd197,Illinois,12/1/17,NULL,39,6,17,0.35,3,7,0.43,7,8,0.88,16,32,0.5,1,2,3,4,3,1,3,0,2,22,16
dcc452c9-253d-4427-8f11-6fc89cfcd197,Purdue,12/3/17,Yes,29,8,17,0.47,1,6,0.17,0,0,0,9,23,0.39,2,2,4,4,3,0,2,2,0,17,16
dcc452c9-253d-4427-8f11-6fc89cfcd197,Chicago State,12/11/17,Yes,23,4,8,0.5,3,7,0.43,1,2,0.5,8,17,0.47,2,1,3,4,1,3,0,2,0,12,16
dcc452c9-253d-4427-8f11-6fc89cfcd197,Valparaiso,12/14/17,Yes,29,5,10,0.5,2,5,0.4,1,2,0.5,8,17,0.47,0,1,1,4,0,3,0,0,1,13,16
dcc452c9-253d-4427-8f11-6fc89cfcd197,DePaul,12/16/17,Yes,31,9,19,0.47,7,13,0.54,0,0,0,16,32,0.5,1,7,8,4,4,1,1,1,1,25,16
dcc452c9-253d-4427-8f11-6fc89cfcd197,Lewis,12/19/17,Yes,19,3,7,0.43,1,4,0.25,2,2,1,6,13,0.46,1,2,3,4,3,1,1,0,1,9,16
dcc452c9-253d-4427-8f11-6fc89cfcd197,Oklahoma,12/22/17,Yes,26,1,12,0.08,0,8,0,0,1,0,1,21,0.05,0,3,3,4,4,3,2,0,0,2,15
dcc452c9-253d-4427-8f11-6fc89cfcd197,Brown,12/30/17,Yes,26,4,9,0.44,0,2,0,6,7,0.86,10,18,0.56,0,4,4,4,3,3,0,0,1,14,15
dcc452c9-253d-4427-8f11-6fc89cfcd197,Nebraska,1/2/18,Yes,35,4,14,0.29,2,6,0.33,2,2,1,8,22,0.36,0,2,2,4,3,4,3,1,0,12,15
dcc452c9-253d-4427-8f11-6fc89cfcd197,Penn State,1/5/18,Yes,34,3,17,0.18,3,11,0.27,0,0,0,6,28,0.21,0,4,4,4,1,1,4,1,1,9,14
dcc452c9-253d-4427-8f11-6fc89cfcd197,Minnesota,1/10/18,Yes,28,8,14,0.57,3,7,0.43,3,3,1,14,24,0.58,0,0,0,4,3,0,1,2,0,22,15
dcc452c9-253d-4427-8f11-6fc89cfcd197,Indiana,1/14/18,Yes,34,1,15,0.07,0,7,0,0,0,0,1,22,0.05,1,3,4,4,1,1,4,1,1,2,14
dcc452c9-253d-4427-8f11-6fc89cfcd197,Ohio State,1/17/18,Yes,38,6,13,0.46,1,5,0.2,0,0,0,7,18,0.39,0,3,3,4,3,3,2,1,0,13,14
dcc452c9-253d-4427-8f11-6fc89cfcd197,Penn State,1/20/18,Yes,30,6,16,0.38,1,6,0.17,0,0,0,7,22,0.32,3,2,5,4,4,2,1,0,1,13,14
dcc452c9-253d-4427-8f11-6fc89cfcd197,Minnesota,1/23/18,Yes,34,6,16,0.38,1,6,0.17,2,2,1,9,24,0.38,1,2,3,4,0,1,1,0,0,15,14
dcc452c9-253d-4427-8f11-6fc89cfcd197,Michigan,1/29/18,Yes,37,5,11,0.46,2,5,0.4,3,3,1,10,19,0.53,0,2,2,4,4,1,3,0,0,15,14
dcc452c9-253d-4427-8f11-6fc89cfcd197,Wisconsin,2/1/18,Yes,36,4,12,0.33,2,5,0.4,4,4,1,10,21,0.48,1,3,4,4,1,1,2,0,0,14,14
dcc452c9-253d-4427-8f11-6fc89cfcd197,Michigan,2/6/18,Yes,36,6,13,0.46,4,6,0.67,3,4,0.75,13,23,0.57,1,6,7,4,3,1,0,0,1,19,14
dcc452c9-253d-4427-8f11-6fc89cfcd197,Maryland,2/10/18,Yes,34,8,20,0.4,4,10,0.4,0,0,0,12,30,0.4,2,3,5,4,2,3,2,0,0,20,14
dcc452c9-253d-4427-8f11-6fc89cfcd197,Rutgers,2/13/18,Yes,38,7,20,0.35,3,8,0.38,2,3,0.67,12,31,0.39,0,4,4,4,2,3,4,0,0,19,15
dcc452c9-253d-4427-8f11-6fc89cfcd197,Michigan State,2/17/18,Yes,31,2,7,0.29,2,5,0.4,0,0,0,4,12,0.33,0,5,5,4,2,2,1,0,1,6,14
dcc452c9-253d-4427-8f11-6fc89cfcd197,Maryland,2/19/18,Yes,36,6,12,0.5,3,5,0.6,0,0,0,9,17,0.53,1,1,2,4,4,2,6,0,0,15,14
dcc452c9-253d-4427-8f11-6fc89cfcd197,Wisconsin,2/22/18,Yes,40,8,16,0.5,2,6,0.33,8,9,0.89,18,31,0.58,2,1,3,4,4,0,2,0,0,26,15
dcc452c9-253d-4427-8f11-6fc89cfcd197,Iowa,2/25/18,Yes,40,10,14,0.71,9,11,0.82,3,4,0.75,22,29,0.76,1,3,4,4,2,0,0,0,0,32,15
dcc452c9-253d-4427-8f11-6fc89cfcd197,Penn State,3/1/18,Yes,35,4,13,0.31,2,7,0.29,2,2,1,8,22,0.36,1,7,8,4,5,1,1,1,0,12,15
dcc452c9-253d-4427-8f11-6fc89cfcd197,Total,NULL,NULL,1026,169,424,0.4,79,218,0.36,68,82,0.83,316,724,0.44,24,99,123,4,82,54,52,14,15,485,15
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Loyola (Md.),11/10/17,NULL,8,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,1,1,0,0,0,0,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Saint Peter's,11/13/17,NULL,10,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Creighton,11/15/17,NULL,2,0,1,0,0,1,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,1,0,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,La Salle,11/18/17,NULL,5,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,1,1,0,0,0,0,0,0,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Texas Tech,11/19/17,NULL,8,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Sacred Heart,11/24/17,NULL,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Georgia Tech,11/28/17,NULL,18,1,2,0.5,1,2,0.5,0,0,0,2,4,0.5,0,1,1,0,0,1,0,0,1,3,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Illinois,12/1/17,Yes,14,0,1,0,0,1,0,0,0,0,0,2,0,0,3,3,1,1,0,1,0,0,0,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Purdue,12/3/17,NULL,3,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,1,0,0,0,0,1,0,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Chicago State,12/11/17,NULL,22,1,3,0.33,0,2,0,0,0,0,1,5,0.2,0,0,0,1,0,4,0,0,3,2,1
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Valparaiso,12/14/17,NULL,11,2,5,0.4,1,2,0.5,0,0,0,3,7,0.43,1,0,1,1,1,0,0,0,0,5,1
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,DePaul,12/16/17,NULL,16,2,3,0.67,1,2,0.5,0,0,0,3,5,0.6,1,3,4,1,2,1,1,0,1,5,1
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Lewis,12/19/17,Yes,24,0,3,0,0,3,0,0,0,0,0,6,0,0,4,4,1,2,3,1,0,0,0,1
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Oklahoma,12/22/17,Yes,31,3,6,0.5,2,5,0.4,3,4,0.75,8,15,0.53,0,0,0,1,4,0,0,0,2,11,2
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Brown,12/30/17,NULL,20,2,6,0.33,1,3,0.33,0,0,0,3,9,0.33,0,4,4,1,3,2,2,0,1,5,2
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Nebraska,1/2/18,Yes,28,1,4,0.25,0,3,0,0,0,0,1,7,0.14,0,2,2,1,2,1,1,0,2,2,2
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Penn State,1/5/18,NULL,16,2,3,0.67,2,2,1,0,0,0,4,5,0.8,0,2,2,1,0,0,1,0,0,6,2
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Minnesota,1/10/18,NULL,13,1,2,0.5,1,1,1,0,0,0,2,3,0.67,0,0,0,1,2,0,1,0,0,3,2
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Indiana,1/14/18,NULL,14,0,1,0,0,1,0,0,0,0,0,2,0,0,2,2,1,1,1,2,0,0,0,2
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Ohio State,1/17/18,NULL,4,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,1,1,0,1,1,0,0,0,2
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Penn State,1/20/18,NULL,6,2,2,1,1,1,1,0,1,0,3,4,0.75,1,0,1,1,1,0,0,0,0,5,2
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Minnesota,1/23/18,NULL,8,1,3,0.33,1,2,0.5,0,0,0,2,5,0.4,0,0,0,1,1,0,0,0,0,3,2
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Michigan,1/29/18,NULL,12,0,1,0,0,1,0,0,0,0,0,2,0,0,1,1,1,3,0,1,0,0,0,2
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Wisconsin,2/1/18,NULL,8,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,1,0,0,1,0,1,0,2
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Michigan,2/6/18,NULL,9,1,2,0.5,0,0,0,0,0,0,1,2,0.5,0,1,1,1,0,1,0,0,0,2,2
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Total,NULL,NULL,317,19,52,0.37,11,1,0.32,3,5,0.6,33,58,0.57,3,26,29,1,25,18,13,0,14,52,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Loyola (Md.),11/10/17,NULL,10,0,2,0,0,1,0,0,0,0,0,3,0,0,5,5,5,4,1,1,2,0,0,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Saint Peter's,11/13/17,NULL,3,1,2,0.5,0,0,0,0,0,0,1,2,0.5,0,1,1,3,0,0,2,1,0,2,1
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Creighton,11/15/17,NULL,9,0,1,0,0,0,0,3,6,0.5,3,7,0.43,1,2,3,3,1,0,0,0,0,3,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,La Salle,11/18/17,NULL,14,1,1,1,0,0,0,0,0,0,1,1,1,0,3,3,3,4,0,0,3,0,2,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Texas Tech,11/19/17,NULL,17,1,1,1,0,0,0,0,4,0,1,5,0.2,2,0,2,3,1,0,1,0,0,2,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Sacred Heart,11/24/17,NULL,15,0,1,0,0,0,0,2,2,1,2,3,0.67,0,2,2,3,3,0,1,1,0,2,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Georgia Tech,11/28/17,NULL,9,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,0,0,0,0,0,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Illinois,12/1/17,NULL,2,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,2,1,0,0,0,0,0,1
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Purdue,12/3/17,NULL,10,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,2,3,2,1,0,0,2,1
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Chicago State,12/11/17,NULL,16,1,2,0.5,0,0,0,2,2,1,3,4,0.75,0,3,3,2,3,0,2,1,1,4,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Valparaiso,12/14/17,NULL,11,1,3,0.33,0,0,0,1,2,0.5,2,5,0.4,1,1,2,2,5,0,1,0,1,3,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,DePaul,12/16/17,NULL,3,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,2,1,0,0,0,0,0,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Lewis,12/19/17,NULL,14,0,0,0,0,0,0,4,5,0.8,4,5,0.8,3,2,5,2,5,0,1,2,1,4,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Oklahoma,12/22/17,NULL,14,2,4,0.5,0,0,0,0,1,0,2,5,0.4,2,3,5,2,3,3,0,1,0,4,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Brown,12/30/17,NULL,6,2,2,1,0,0,0,2,2,1,4,4,1,0,1,1,2,1,0,0,0,0,6,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Nebraska,1/2/18,NULL,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,0,1,0,0,0,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Penn State,1/5/18,NULL,12,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,2,2,0,1,0,0,2,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Minnesota,1/10/18,NULL,8,0,1,0,0,0,0,0,2,0,0,3,0,1,1,2,2,0,0,1,0,0,0,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Indiana,1/14/18,NULL,5,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,1,2,3,1,0,0,0,0,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Ohio State,1/17/18,NULL,3,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,2,2,1,0,1,0,0,0,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Penn State,1/20/18,NULL,6,1,2,0.5,0,0,0,0,0,0,1,2,0.5,2,0,2,2,2,0,0,0,1,2,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Minnesota,1/23/18,NULL,11,1,2,0.5,0,0,0,0,0,0,1,2,0.5,0,1,1,2,4,0,1,1,2,2,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Michigan,1/29/18,NULL,5,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,1,2,2,0,0,0,0,0,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Wisconsin,2/1/18,NULL,2,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,1,2,0,0,0,0,0,0,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Michigan,2/6/18,NULL,11,0,0,0,0,0,0,2,2,1,2,2,1,1,0,1,2,2,1,0,0,0,2,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Maryland,2/10/18,NULL,7,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,1,2,0,0,0,0,0,0,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Rutgers,2/13/18,NULL,4,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,1,0,0,0,0,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Michigan State,2/17/18,NULL,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,2,0,0,0,0,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Maryland,2/19/18,NULL,4,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,1,2,2,0,2,0,0,0,1
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Wisconsin,2/22/18,NULL,3,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,1,2,2,0,0,0,0,0,1
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Iowa,2/25/18,NULL,25,4,4,1,0,0,0,0,0,0,4,4,1,3,7,10,2,4,2,1,3,1,8,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Penn State,3/1/18,Yes,30,4,5,0.8,0,0,0,1,2,0.5,5,7,0.71,4,5,9,2,2,1,0,3,0,9,2
84e62cde-4aaa-4da8-b1b4-e845d29177e0,Total,NULL,NULL,306,2,8,0.55,0,1,0,17,32,0.53,19,41,0.46,22,48,70,2,68,14,18,18,7,59,2
0313794b-101c-4708-ba1c-abb967de4325,Loyola (Md.),11/10/17,Yes,38,4,13,0.31,0,5,0,8,8,1,12,26,0.46,2,2,4,4,1,7,4,1,3,16,16
0313794b-101c-4708-ba1c-abb967de4325,Saint Peter's,11/13/17,Yes,37,5,9,0.56,1,2,0.5,6,6,1,12,17,0.71,0,7,7,6,2,3,2,1,0,17,17
0313794b-101c-4708-ba1c-abb967de4325,Creighton,11/15/17,Yes,40,11,20,0.55,2,3,0.67,0,0,0,13,23,0.57,2,2,4,5,1,9,1,0,0,24,19
0313794b-101c-4708-ba1c-abb967de4325,La Salle,11/18/17,Yes,34,8,15,0.53,5,6,0.83,0,0,0,13,21,0.62,0,1,1,4,1,7,2,0,0,21,20
0313794b-101c-4708-ba1c-abb967de4325,Texas Tech,11/19/17,Yes,32,1,8,0.13,0,3,0,3,3,1,4,14,0.29,0,2,2,4,2,3,5,0,0,5,17
0313794b-101c-4708-ba1c-abb967de4325,Sacred Heart,11/24/17,Yes,31,3,10,0.3,1,5,0.2,2,2,1,6,17,0.35,0,4,4,4,3,6,3,0,1,9,15
0313794b-101c-4708-ba1c-abb967de4325,Georgia Tech,11/28/17,Yes,39,8,18,0.44,2,5,0.4,0,0,0,10,23,0.43,2,4,6,4,3,5,1,0,0,18,16
0313794b-101c-4708-ba1c-abb967de4325,Illinois,12/1/17,Yes,42,5,14,0.36,2,4,0.5,2,3,0.67,9,21,0.43,0,3,3,4,2,6,6,0,1,14,16
0313794b-101c-4708-ba1c-abb967de4325,Purdue,12/3/17,Yes,36,2,8,0.25,1,5,0.2,0,0,0,3,13,0.23,1,2,3,4,1,5,2,0,0,5,14
0313794b-101c-4708-ba1c-abb967de4325,Chicago State,12/11/17,Yes,20,2,6,0.33,1,4,0.25,4,4,1,7,14,0.5,0,0,0,3,0,7,0,0,1,9,14
0313794b-101c-4708-ba1c-abb967de4325,Valparaiso,12/14/17,Yes,25,4,7,0.57,0,2,0,0,0,0,4,9,0.44,0,2,2,3,1,5,1,0,2,8,13
0313794b-101c-4708-ba1c-abb967de4325,DePaul,12/16/17,Yes,38,2,17,0.12,0,6,0,0,0,0,2,23,0.09,1,0,1,3,3,7,0,0,0,4,13
0313794b-101c-4708-ba1c-abb967de4325,Lewis,12/19/17,Yes,26,8,14,0.57,6,11,0.55,2,2,1,16,27,0.59,0,1,1,3,1,7,1,0,0,24,13
0313794b-101c-4708-ba1c-abb967de4325,Oklahoma,12/22/17,Yes,27,4,13,0.31,2,6,0.33,2,2,1,8,21,0.38,0,0,0,3,2,2,2,0,0,12,13
0313794b-101c-4708-ba1c-abb967de4325,Brown,12/30/17,Yes,21,6,8,0.75,1,1,1,0,0,0,7,9,0.78,0,0,0,3,0,3,3,0,0,13,13
0313794b-101c-4708-ba1c-abb967de4325,Penn State,1/5/18,Yes,34,6,14,0.43,4,6,0.67,2,2,1,12,22,0.55,2,1,3,3,3,4,5,0,2,18,14
0313794b-101c-4708-ba1c-abb967de4325,Minnesota,1/10/18,Yes,34,4,13,0.31,0,4,0,3,4,0.75,7,21,0.33,1,4,5,3,0,16,0,1,1,11,13
0313794b-101c-4708-ba1c-abb967de4325,Indiana,1/14/18,Yes,24,2,8,0.25,1,2,0.5,2,2,1,5,12,0.42,0,3,3,3,1,2,3,0,0,7,13
0313794b-101c-4708-ba1c-abb967de4325,Ohio State,1/17/18,Yes,38,4,14,0.29,2,7,0.29,0,0,0,6,21,0.29,0,1,1,3,1,5,2,0,0,10,13
0313794b-101c-4708-ba1c-abb967de4325,Penn State,1/20/18,Yes,34,5,16,0.31,0,4,0,0,1,0,5,21,0.24,0,4,4,3,0,4,3,0,0,10,13
0313794b-101c-4708-ba1c-abb967de4325,Minnesota,1/23/18,Yes,32,7,13,0.54,2,6,0.33,2,4,0.5,11,23,0.48,0,1,1,3,2,3,1,0,1,18,13
0313794b-101c-4708-ba1c-abb967de4325,Michigan,1/29/18,Yes,35,3,10,0.3,0,2,0,0,1,0,3,13,0.23,0,3,3,3,4,5,3,0,0,6,13
0313794b-101c-4708-ba1c-abb967de4325,Wisconsin,2/1/18,Yes,32,2,8,0.25,0,1,0,6,6,1,8,15,0.53,0,1,1,3,2,4,7,0,1,10,13
0313794b-101c-4708-ba1c-abb967de4325,Michigan,2/6/18,Yes,35,8,11,0.73,3,3,1,5,7,0.71,16,21,0.76,2,1,3,3,3,5,1,0,0,24,13
0313794b-101c-4708-ba1c-abb967de4325,Maryland,2/10/18,Yes,28,0,5,0,0,2,0,0,0,0,0,7,0,0,1,1,3,3,1,3,0,0,0,13
0313794b-101c-4708-ba1c-abb967de4325,Rutgers,2/13/18,Yes,14,1,5,0.2,0,2,0,0,0,0,1,7,0.14,0,1,1,3,1,5,2,0,0,2,12
0313794b-101c-4708-ba1c-abb967de4325,Wisconsin,2/22/18,Yes,38,8,17,0.47,2,4,0.5,0,0,0,10,21,0.48,0,3,3,3,2,6,6,0,0,18,12
0313794b-101c-4708-ba1c-abb967de4325,Iowa,2/25/18,Yes,7,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,3,0,0,2,12
0313794b-101c-4708-ba1c-abb967de4325,Penn State,3/1/18,Yes,38,3,12,0.25,1,6,0.17,0,1,0,4,19,0.21,0,2,2,2,1,6,2,0,0,7,12
0313794b-101c-4708-ba1c-abb967de4325,Total,NULL,NULL,909,127,327,0.39,39,117,0.33,49,58,0.85,215,502,0.43,13,56,69,2,46,149,74,3,13,342,12
288470a7-76d2-4d55-869a-5d4cd9dc7854,Sacred Heart,11/24/17,NULL,1,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0
288470a7-76d2-4d55-869a-5d4cd9dc7854,Chicago State,12/11/17,NULL,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
288470a7-76d2-4d55-869a-5d4cd9dc7854,Valparaiso,12/14/17,NULL,3,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2,2,1,0,0,1,0,0,0,0
288470a7-76d2-4d55-869a-5d4cd9dc7854,Lewis,12/19/17,NULL,4,0,3,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0
288470a7-76d2-4d55-869a-5d4cd9dc7854,Indiana,1/14/18,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0
288470a7-76d2-4d55-869a-5d4cd9dc7854,Maryland,2/10/18,NULL,1,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,1,0,0,0
288470a7-76d2-4d55-869a-5d4cd9dc7854,Wisconsin,2/22/18,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0
288470a7-76d2-4d55-869a-5d4cd9dc7854,Iowa,2/25/18,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0
288470a7-76d2-4d55-869a-5d4cd9dc7854,Penn State,3/1/18,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0
288470a7-76d2-4d55-869a-5d4cd9dc7854,Total,NULL,NULL,12,0,4,0,0,1,0,0,0,NULL,0,5,0,0,2,2,0,0,1,1,1,1,0,0
6f8b7570-63e2-499a-85ac-e3cf1bd56022,La Salle,11/18/17,NULL,18,3,5,0.6,3,5,0.6,2,2,1,8,12,0.67,0,1,1,1,1,0,1,0,0,11,11
6f8b7570-63e2-499a-85ac-e3cf1bd56022,Texas Tech,11/19/17,NULL,16,2,6,0.33,1,4,0.25,2,3,0.67,5,13,0.38,1,0,1,1,2,0,3,0,1,7,9
6f8b7570-63e2-499a-85ac-e3cf1bd56022,Sacred Heart,11/24/17,NULL,16,2,5,0.4,1,4,0.25,0,0,0,3,9,0.33,0,3,3,2,0,4,0,0,1,5,8
6f8b7570-63e2-499a-85ac-e3cf1bd56022,Georgia Tech,11/28/17,NULL,17,1,8,0.13,0,7,0,0,0,0,1,15,0.07,0,1,1,2,2,0,0,0,0,2,6
6f8b7570-63e2-499a-85ac-e3cf1bd56022,Illinois,12/1/17,Yes,22,1,6,0.17,1,4,0.25,4,4,1,6,14,0.43,0,1,1,1,5,2,5,0,0,7,6
6f8b7570-63e2-499a-85ac-e3cf1bd56022,Purdue,12/3/17,Yes,12,0,1,0,0,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,5
6f8b7570-63e2-499a-85ac-e3cf1bd56022,Chicago State,12/11/17,Yes,19,5,9,0.56,4,8,0.5,1,1,1,10,18,0.56,0,1,1,1,1,1,1,0,0,15,7
6f8b7570-63e2-499a-85ac-e3cf1bd56022,Valparaiso,12/14/17,Yes,15,2,4,0.5,2,2,1,0,0,0,4,6,0.67,0,1,1,1,0,2,0,2,0,6,7
6f8b7570-63e2-499a-85ac-e3cf1bd56022,DePaul,12/16/17,Yes,12,0,3,0,0,3,0,0,0,0,0,6,0,1,1,2,1,0,0,0,0,0,0,6
6f8b7570-63e2-499a-85ac-e3cf1bd56022,Lewis,12/19/17,Yes,18,2,6,0.33,2,4,0.5,0,0,0,4,10,0.4,0,3,3,2,1,1,1,0,1,6,6
6f8b7570-63e2-499a-85ac-e3cf1bd56022,Oklahoma,12/22/17,Yes,21,4,8,0.5,4,7,0.57,0,0,0,8,15,0.53,1,1,2,2,3,0,1,0,0,12,7
6f8b7570-63e2-499a-85ac-e3cf1bd56022,Brown,12/30/17,NULL,9,2,2,1,1,1,1,2,3,0.67,5,6,0.83,0,1,1,2,1,0,0,1,0,7,7
6f8b7570-63e2-499a-85ac-e3cf1bd56022,Nebraska,1/2/18,NULL,17,4,8,0.5,3,5,0.6,0,0,0,7,13,0.54,1,1,2,2,5,0,0,0,0,11,7
6f8b7570-63e2-499a-85ac-e3cf1bd56022,Penn State,1/5/18,NULL,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,6
6f8b7570-63e2-499a-85ac-e3cf1bd56022,Minnesota,1/10/18,Yes,24,4,6,0.67,3,5,0.6,4,5,0.8,11,16,0.69,0,5,5,2,2,0,0,0,0,15,7
6f8b7570-63e2-499a-85ac-e3cf1bd56022,Indiana,1/14/18,Yes,19,2,8,0.25,2,6,0.33,2,2,1,6,16,0.38,0,5,5,2,1,0,2,0,1,8,7
6f8b7570-63e2-499a-85ac-e3cf1bd56022,Penn State,1/20/18,NULL,3,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,2,0,0,0,0,0,0,7
6f8b7570-63e2-499a-85ac-e3cf1bd56022,Minnesota,1/23/18,NULL,21,0,0,0,0,0,0,8,9,0.89,8,9,0.89,0,2,2,2,0,2,0,1,2,8,7
6f8b7570-63e2-499a-85ac-e3cf1bd56022,Michigan,1/29/18,NULL,14,2,6,0.33,2,3,0.67,0,0,0,4,9,0.44,0,2,2,2,0,0,0,0,0,6,7
6f8b7570-63e2-499a-85ac-e3cf1bd56022,Wisconsin,2/1/18,NULL,18,0,2,0,0,1,0,2,3,0.67,2,6,0.33,2,0,2,2,2,0,0,0,0,2,6
